order_id,customer_id,customer_name,product_category,product_name,product_id,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
487,45-6605726,Marcellus Browning,Entertainment,Dominoes,504,UPI,5,"$20,937.28 ",11/9/2021 8:40,Brazil,Assis,amazon.com,42-8847574,Y,
488,10-3258897,Bronnie Mitie,Home Goods,Rugs,705,Card,5,$113.70 ,12/1/2021 17:36,China,Dongtai,costco.com,43-1856707,Y,
489,96-8978947,Egon Jewise,Office Supplies,Stapler,103,Internet Banking,9,$264.20 ,9/27/2021 12:37,Finland,Ylämaa,samsclub.com,94-2320089,Y,
490,61-0359996,Vladimir Claque,Grocery,Eggs,303,Card,10,$131.15 ,1/16/2021 8:16,China,Yanzhou,ebay.com,80-4946693,Y,
491,13-9176445,Sigfried Edwards,Electronics,Desktop,3,Card,2,$977.06 ,10/6/2021 22:52,Iraq,Rāwandūz,amazon.com,66-3068420,Y,
492,97-9851770,Lilli Cowdery,Home Goods,Storage Container,704,Wallet,5,$299.62 ,7/28/2021 9:40,Germany,Kiel,walmart.com,99-2424856,Y,
493,14-8046804,Sybyl O'Hoolahan,Clothing,Tie,404,Internet Banking,5,$668.62 ,1/6/2021 19:04,China,Hengjie,samsclub.com,68-0582769,Y,
494,63-2589524,Bidget Halton,Health & Beauty,Toothpaste,804,Internet Banking,7,$30.52 ,12/9/2021 4:05,Czech Republic,Kralupy nad Vltavou,samsclub.com,40-1229297,N,Invalid Billing Address
495,31-2228102,Meggi Cawley,Health & Beauty,Daily Multi-Vitamins,805,UPI,6,$634.77 ,12/3/2021 4:01,Indonesia,Loa Janan,amazon.com,67-0083657,Y,
496,89-3784694,Aprilette Ander,Entertainment,Dominoes,504,Internet Banking,6,$586.59 ,11/30/2021 23:08,Ukraine,Klavdiyevo-Tarasove,walmart.com,63-6806619,Y,
497,68-9928865,Meg Fley,Grocery,Baseball Bat,201,Wallet,4,$492.48 ,10/23/2021 11:40,Philippines,Catbalogan,samsclub.com,74-7251725,Y,
498,02-4500869,Rutger Ivanonko,Outdoor Equipment,Tent,205,Card,6,$418.84 ,7/2/2021 17:21,Cambodia,Takeo,samsclub.com,75-4353673,Y,
499,50-6632691,Tamra Dimnage,Grocery,Eggs,303,Card,3,$514.32 ,8/24/2021 4:49,Luxembourg,Junglinster,walmart.com,74-9777989,Y,
500,79-8358590,Alysa Peacock,Baby Products,Pacifier,905,UPI,9,$224.49 ,2/25/2021 10:09,Brazil,Nossa Senhora da Glória,alibaba.com,77-5815634,Y,
501,56-0666538,Rowen Cotterell,Outdoor Equipment,Baseball Bat,201,Internet Banking,3,$304.42 ,3/26/2021 6:36,Chinaa,Shiniu,ebay.com,61-4110698,Y,
502,22-9441079,Ellyn Edmunds,Office Supplies,Stapler,103,Wallet,6,$403.74 ,1/13/2021 2:26,Norway,Oslo,walmart.com,49-0955768,Y,
503,05-2292499,Felicia Gerren,Baby Products,Diapers,901,UPI,4,$366.15 ,6/12/2021 11:13,Brazil,Raposos,samsclub.com,16-1052268,Y,
504,98-1861845,Sanders Challis,Outdoor Equipment,Watering Can,204,UPI,10,$84.68 ,5/25/2021 17:15,Russia,Novyy,walmart.com,70-4330469,N,Insufficient Funds
505,95-0041956,Doreen Placidi,Entertainment,Dominoes,504,Internet Banking,6,$44.35 ,4/5/2021 0:36,Indonesia,Ciparakan,target.com,77-5159006,N,Insufficient Funds
506,66-3695533,Terry Boorman,Automotive,Engine Oil,601,Card,4,"$86,000,097.00 ",5/13/2021 3:38,Indonesia,Babah Rot,costco.com,79-2385531,Y,
507,60-4273897,Charline Millmoe,Automotive,Engine Oil,601,Internet Banking,9,$177.39 ,8/15/2021 4:09,Dominican Republic,Santo Domingo Oeste,target.com,38-9445536,Y,
508,45-8329681,Gannon Pevreal,Grocery,Shredded Cheese,304,Card,2,$6.71 ,3/12/2021 23:53,Peru,Pataypampa,target.com,81-4655351,Y,
509,27-7252382,Lulita Collibear,Automotive,Floor Mat,605,Card,10,$272.21 ,3/10/2021 3:15,Poland,Ursus,walmart.com,29-0953563,Y,
510,09-5544621,Mia Geistbeck,Baby Products,Baby food,203,Wallet,8,$16.88 ,3/28/2021 11:44,China,Liandu,amazon.com,49-4818595,Y,
511,31-8421980,Philip Yegorov,Clothing,Tie,404,Card,6,$76.78 ,1/21/2021 15:10,France,Paris 12,alibaba.com,05-6921705,Y,
512,05-0569515,Alyson Verma,Automotive,Windshield Washer Fluid,602,Wallet,5,$23.64 ,11/26/2021 5:30,Trinidad and Tobago,Siparia,samsclub.com,75-6132466,Y,
513,23-5966587,Barret Harverson,Outdoor Equipment,Hatchet,203,Card,2,$36.42 ,10/5/2021 16:15,Brazil,Rio Formoso,samsclub.com,11-3371615,N,Invalid Expiration Date
514,32-2717917,,Home Goods,Rugs,705,Card,10,$165.27 ,4/1/2021 5:25,Finland,Taavetti,amazon.com,54-5483568,N,Invalid CVV
515,40-8729464,Ab Cona,Automotive,Floor Mat,605,Internet Banking,6,$162.45 ,3/31/2021 14:45,China,Huaxian,costco.com,95-1864407,Y,
516,97-4987539,Randy Preble,Office Supplies,Pen,101,Wallet,6,$12.85 ,9/21/2021 13:54,France,Aulnay-sous-Bois,samsclub.com,47-8325216,Y,
517,19-9408107,Jock Kenwell,Clothing,Jeans,402,Internet Banking,4,$128.91 ,8/27/2021 5:31,France,Arcachon,alibaba.com,45-6230794,Y,
518,92-7242113,Betteann Haggath,Entertainment,Board Game,505,UPI,7,$107.68 ,10/3/2021 8:56,Bangladesh,Uttar Char Fasson,alibaba.com,89-0977730,Y,
519,53-7188350,Marys Alwin,Entertainment,Video Game,503,Card,7,$435.98 ,9/4/2021 23:37,China,Huangzhawan,ebay.com,35-4659249,Y,
520,10-5284735,Adolf Bevan,Health & Beauty,Toothpaste,804,Wallet,10,$39.56 ,10/4/2021 22:13,China,Yantian,samsclub.com,31-9149758,Y,
521,83-8287229,Ram Poter,Entertainment,Video Game,503,Internet Banking,10,$648.12 ,8/21/2021 13:50,Philippines,Uddiawan,costco.com,00-0639149,Y,
522,38-6485058,Annecorinne Chubb,Electronics,Laptop,1,Internet Banking,8,"$4,298.76 ",4/2/2021 11:30,Indonesia,Kajar,alibaba.com,13-5922018,N,Invalid Billing Address
523,37-6090647,Vinnie Rainger,Baby Products,Diapers,901,UPI,3,$32.67 ,2/18/2021 17:13,South Korea,Hwacheon,target.com,06-8641259,N,Insufficient Funds
524,61-3828353,Dreddy Chaney,Office Supplies,Stapler,103,Wallet,3,$17.18 ,5/12/2021 16:36,China,Nanqiu,samsclub.com,58-8908764,Y,
525,90-1401395,Marve Leith,Outdoor Equipment,Gardening Shovel,202,Internet Banking,8,$129.60 ,8/5/2021 2:31,Indonesia,Maae,alibaba.com,92-4289488,Y,
526,26-9406694,Yettie Brader,Office Supplies,Stapler,103,Wallet,3,$17.18 ,1/9/2021 18:31,Slovenia,Moste,samsclub.com,01-5814315,Y,
527,63-9688997,Mina Sabati,Electronics,Laptop,1,Card,1,$811.03 ,0221-04-27 18:12:25,China,Yunxian Chengguanzhen,target.com,07-4638273,N,Invalid Billing Address
528,98-8291713,Rip O' Molan,Office Supplies,Stapler,103,UPI,3,$17.18 ,11/21/2021 4:42,Mexico,Emiliano Zapata,target.com,14-0984823,Y,
529,08-4902275,Jacquelynn Beharrell,Health & Beauty,Toothpaste,804,Card,1,$4.55 ,10/12/2021 11:00,Sweden,Älvsjö,alibaba.com,37-7574673,Y,
530,00-0275047,Herminia Izachik,Clothing,Suit Jacket,403,Wallet,1,$81.14 ,8/25/2021 4:59,China,Jianyi,walmart.com,53-4769886,N,Invalid CVV
531,10-7885507,Yoko Bromige,Outdoor Equipment,Watering Can,204,Internet Banking,4,$28.49 ,7/28/2021 9:01,China,Jianguang,alibaba.com,76-3196058,Y,
532,80-3096821,Nickolaus Flew,Outdoor Equipment,Baseball Bat,201,Card,7,$698.23 ,2/24/2021 3:47,France,Ajaccio,walmart.com,21-3249092,N,Insufficient Funds
533,14-3594201,Josh Joannidi,Office Supplies,,104,Wallet,7,$16.72 ,10/30/2021 21:33,Cameroon,Wum,ebay.com,68-6543516,Y,
534,90-5084729,Reina Fillon,Home Goods,Rugs,705,Wallet,9,"$1,458.28 ",6/5/2021 2:33,Peru,Huancarqui,costco.com,54-2565185,Y,
535,96-2939075,Angie Beaconsall,Home Goods,Storage Container,704,Wallet,2,$6.55 ,1/1/2021 21:33,Bolivia,Sucre,samsclub.com,57-9764467,Y,
536,97-3964085,Kerwinn Canizares,Baby Products,Stroller,903,Card,7,$145.98 ,5/8/2021 9:48,Egypt,Quwaysinā,amazon.com,41-5636876,N,Invalid CVV
537,00-7938436,Martica Arundel,Office Supplies,Stapler,103,Card,4,$22.72 ,1/11/2021 4:56,Russia,Kamenka,target.com,64-6825356,Y,
538,33-8002036,Dasi Latchford,Outdoor Equipment,Baseball Bat,201,Card,6,$601.22 ,6/2/2021 3:17,El Salvador,Acajutla,youtube.com,43-4702443,Y,
539,05-4423241,Harrie Schooling,Automotive,Engine Oil,601,Internet Banking,6,"116,64",10/24/2021 2:00,Indonesia,Teluksantong,target.com,91-9553900,Y,
540,24-0534240,Ware Peek,Clothing,Suit Jacket,403,UPI,8,$730.44 ,3/12/2021 8:04,Brazil,Pindaré Mirim,ebay.com,40-2598458,N,Invalid Billing Address
541,40-4486869,Ilyse Snelson,Outdoor Equipment,Tent,205,Card,1,$75.25 ,2/26/2021 15:29,Costa Rica,Desamparados,ebay.com,89-4483754,N,Invalid Expiration Date
542,86-0127664,Giles Swynfen,Automotive,Power Steering Fluid,603,Wallet,10,$142.76 ,6/15/2021 6:39,Belarus,Kirawsk,walmart.com,38-7414674,Y,
543,40-1071291,Andria Wilmore,Home Goods,Storage Container,704,Wallet,7,$49.91 ,7/18/2021 11:41,Argentina,Gaimán,ebay.com,45-5088821,N,Invalid CVV
544,84-5633384,Lynn Wigglesworth,Baby Products,Baby food,601,UPI,10,$22.72 ,3/28/2021 3:03,China,Oujiangcha,target.com,28-9594706,Y,
545,98-1131115,Koren Cresser,Baby Products,Baby Wipes,904,Card,7,($56.97),2/25/2021 0:00,China,Bohou,target.com,65-5593078,Y,
546,52-8834558,Lelia Claricoates,Health & Beauty,Shampoo,802,UPI,10,$82.66 ,10/4/2021 2:27,Argentina,Las Toscas,ebay.com,68-8140251,Y,
547,25-2814444,Adriane Santacrole,Grocery,Eggs,303,Wallet,10,$35.67 ,5/25/2021 9:08,Colombia,Riosucio,costco.com,43-9369206,Y,
548,57-3542201,Harrietta Lagneaux,Grocery,Gallon of Milk,302,Internet Banking,6,$26.88 ,5/19/2021 11:12,Greece,Néa Ankhíalos,walmart.com,53-9542565,Y,
549,40-9963110,Agatha Webley,Grocery,Bread,305,UPI,2,$6.22 ,3/8/2021 1:56,Brazil,Barreiros,walmart.com,26-0529015,Y,
550,72-8053393,Derwin Effaunt,Baby Products,Pacifier,905,UPI,7,$38.76 ,3/16/2021 4:16,China,Xuanhuadian,ebay.com,00-0014286,Y,
551,98-1003359,Fredelia O'Shesnan,Entertainment,Board Game,505,Card,3,$54.72 ,9/23/2021 3:08,Poland,Lubichowo,walmart.com,32-3159559,Y,
552,05-6229510,Goldie Dolder,Health & Beauty,Toothpaste,804,Wallet,2,$7.84 ,1/27/2021 13:13,Brazil,Jutaí,walmart.com,21-8385115,Y,
553,76-8001650,Nanine Aland,Home Goods,Storage Container,704,Internet Banking,10,$55.75 ,4/2/2021 2:28,Philippines,Kimanuit,alibaba.com,39-3942761,Y,
554,86-1864905,Symon Banks,Automotive,Antifreeze,604,Wallet,9,$148.12 ,12/10/2021 20:46,China,Jiazhuyuan,walmart.com,74-5316599,Y,
555,13-0251074,Rudolfo Schutter,Clothing,Suit Jacket,403,UPI,7,$702.76 ,3/3/2021 10:07,Planet,Mars,ebay.com,83-6652523,Y,
556,13-9034401,Nissa Denisard,Home Goods,Rugs,705,UPI,6,$112.76 ,9/18/2021 10:05,Indonesia,Plandirejo,walmart.com,42-4098217,Y,
557,49-2592379,Mel Spinozzi,Electronics,Desktop,3,UPI,8,"$3,895.89 ",11/8/2021 5:56,Croatia,Cerna,target.com,98-3064440,N,Insufficient Funds
558,07-6118751,Keelia Poizer,Electronics,Cell Phone,5,Wallet,5,$665.31 ,8/29/2021 2:05,Russia,Divnoye,samsclub.com,88-4799665,Y,
559,01-2652240,Viva Perroni,Clothing,Tie,404,UPI,4,$63.44 ,4/20/2021 20:23,Sweden,Rönninge,costco.com,29-2468038,N,Insufficient Funds
560,33-1803473,Beatriz Zanitti,Outdoor Equipment,Baseball Bat,201,Internet Banking,6,$557.71 ,5/21/2021 7:01,Sweden,Bjästa,samsclub.com,88-2484993,Y,
561,42-8795396,Benny McLice,Entertainment,CD,502,Card,2,$38.92 ,5/19/2021 3:49,Ukraine,Uzhhorod,target.com,98-7841020,Y,
562,09-6277097,Marchelle Grimestone,Automotive,Floor Mat,605,Internet Banking,5,$132.87 ,10/12/2021 2:38,Vietnam,Thị Trấn Tân Yên,alibaba.com,11-6047473,Y,
563,70-1522528,Constance Prandini,Electronics,Laptop,1,UPI,7,"$6,299.80 ",3/18/2021 13:01,Czech Republic,Jistebník,samsclub.com,18-7284275,N,Insufficient Funds
564,72-4907783,Glenn Tosney,Baby Products,Baby Wipes,904,Wallet,3,$16.87 ,9/4/2021 19:36,Russia,Buinsk,ebay.com,88-9934403,Y,
565,24-9808382,Karrah Carayol,Clothing,Tie,404,Wallet,8,$83.44 ,6/3/2021 11:44,Poland,Sawin,ebay.com,87-1819856,Y,
566,30-4850243,Piggy Plowell,Outdoor Equipment,Gardening Shovel,202,IamGroot,6,$98.65 ,12/26/2021 16:54,Lithuania,Radviliskis,costco.com,50-6226048,Y,
567,53-5181910,Husein McIlreavy,Health & Beauty,Deodorant,803,Wallet,8,$35.88 ,8/6/2021 16:37,United States,Columbia,amazon.com,91-9982492,Y,
568,47-0428888,Codee Zylberdik,Home Goods,Candles,701,Card,5,$62.98 ,1/25/2021 19:45,China,Yanqi,target.com,81-5116107,Y,
569,46-3333174,Daniela Willicott,Health & Beauty,Face Lotion,801,Wallet,5,$64.54 ,6/28/2021 9:35,Philippines,Binubusan,alibaba.com,10-3941752,Y,
570,74-0798275,Lavena Janca,Electronics,Cell Phone,5,Card,6,$713.58 ,9/28/2021 13:38,Czech Republic,Rožmitál pod Třemšínem,ebay.com,39-6581448,Y,
571,82-1027711,Aleda Kornyakov,Office Supplies,Pen,101,Internet Banking,6,$12.22 ,4/14/2021 10:43,China,Lanxi,costco.com,98-4751644,Y,
572,26-0990455,Meryl Spendley,Baby Products,Stroller,903,UPI,4,$85.26 ,6/16/2021 6:54,France,Cahors,walmart.com,71-4099096,Y,
573,65-7631071,Terra Blackley,Electronics,TV,2,Internet Banking,10,"$9,873.89 ",3/8/2021 8:19,United States,Santa Ana,alibaba.com,85-8173271,Y,
574,25-6869823,Garvey Rubinow,Clothing,Suit Jacket,403,Card,4,$459.44 ,2/26/2021 16:22,Indonesia,Lederaba,ebay.com,28-7299738,N,Insufficient Funds
575,38-9999057,Catherina Rickaert,Grocery,Bread,305,Wallet,3,$825.42 ,7/16/2021 19:01,China,Ganyi,target.com,34-5212322,N,Invalid CVV
576,25-1680201,Kissiah MacLeod,Office Supplies,Binder,105,Card,5,$43.23 ,9/30/2021 20:03,Indonesia,Andekantor,ebay.com,38-7731546,Y,
577,10-1277887,Brennan Sweating,Clothing,Jeans,402,Wallet,6,$245.22 ,5/31/2021 17:28,Philippines,Naga,ebay.com,19-8118194,N,Insufficient Funds
578,87-1437667,Lawry Kearns,Health & Beauty,Shampoo,802,Card,10,$99.12 ,4/8/2021 9:55,Brazil,Baixo Guandu,amazon.com,85-8901112,Y,
579,95-0721516,Lea Finlator,Health & Beauty,Daily Multi-Vitamins,805,Wallet,4,$44.13 ,1/13/2021 13:31,Albania,Elbasan,target.com,20-8135245,Y,
580,43-1747450,Gayel Iskov,Outdoor Equipment,Gardening Shovel,202,UPI,10,$167.22 ,11/7/2021 15:40,France,Bordeaux,ebay.com,00-7527621,Y,
581,02-1545185,Jorey Ubsdell,Automotive,Windshield Washer Fluid,602,Card,4,$44.72 ,6/20/2021 20:47,Indonesia,Sila,costco.com,74-8848038,N,Invalid Card Number
582,90-0642822,Eduino Spuffard,Health & Beauty,Shampoo,802,UPI,6,$62.98 ,1/14/2021 15:09,Philippines,Abut,samsclub.com,63-5593549,N,Insufficient Funds
583,06-1702911,Amery Klawi,Office Supplies,Folder,104,Card,4,$12.28 ,12/16/2021 16:59,Malaysia,Melaka,target.com,21-1189880,Y,
584,86-4027111,Lyle Moquin,Clothing,Dress Shirt,401,Internet Banking,2,$82.45 ,4/12/2021 8:25,Indonesia,Seso,costco.com,06-0917343,Q,
585,20-5660435,Noach Drinkel,Entertainment,Dominoes,504,Internet Banking,3,$42.76 ,9/10/2021 7:01,Indonesia,Menol,alibaba.com,02-8368543,N,Invalid Card Number
586,46-3925755,Early Camel,Automotive,Floor Mat,605,UPI,4,$64.91 ,11/6/2021 1:44,Indonesia,Jatisari,target.com,22-3320072,Y,
587,73-2063281,Orion Ilsley,Grocery,Bread,305,Wallet,5,$18.21 ,7/28/2021 21:10,Poland,Stare Pole,costco.com,05-1579231,N,Invalid Card Number
588,40-6315503,Rad Keywood,Clothing,Shoes,405,UPI,4,$280.88 ,10/31/2021 13:28,China,Nanxiang,alibaba.com,59-1205699,Y,
589,15-8547881,Stephenie Grewes,Baby Products,Baby food,502,Card,9,$18.78 ,8/4/2021 2:05,Vietnam,Si Ma Cai,walmart.com,32-3577034,N,Insufficient Funds
590,56-6689752,Lindsey Stonner,Baby Products,Baby Wipes,904,Card,1,$4.52 ,6/8/2021 11:11,Sweden,Solna,target.com,71-3490696,Y,
591,44-9607555,Gale Waddam,Home Goods,Rugs,705,Card,5,$78.98 ,3/7/2021 8:11,Cambodia,Takeo,amazon.com,84-1903370,Y,
592,45-2643360,Chevy Letessier,Baby Products,Stroller,903,Internet Banking,5,$131.62 ,6/15/2021 23:43,Philippines,Cambanugoy,walmart.com,41-5955476,Y,
593,88-9238779,Bea Tapner,Grocery,Eggs,303,Card,6,$34.60 ,10/26/2021 5:06,China,Jiaxian Chengguanzhen,target.com,99-0750618,Y,
594,82-4977893,Vivienne Trippett,Electronics,Tablet,4,Card,8,"$3,268.35 ",5/24/2021 8:41,China,Dayuanhuizu,samsclub.com,32-3908204,Y,
595,80-5289699,Gareth Bocock,Outdoor Equipment,Tent,205,Internet Banking,7,$636.02 ,1/31/2021 9:42,Czech Republic,Klášter,costco.com,65-8934234,Y,
596,68-6993377,Jeromy Mogey,Baby Products,Baby Wipes,904,Internet Banking,7,$45.03 ,2/5/2021 9:20,Colombia,Pital,amazon.com,84-3155349,Y,
597,55-0607583,Dulcine Blenkinship,Clothing,Suit Jacket,403,Card,8,$875.57 ,6/14/2021 3:46,Brazil,Anicuns,alibaba.com,93-5651162,N,Invalid Billing Address
598,68-9526813,Jacquenette Tuft,Grocery,Bread,305,Internet Banking,2,$6.09 ,2/14/2021 3:52,Czech Republic,Srubec,samsclub.com,30-9125841,Y,
599,11-8713544,Rutter Desson,Office Supplies,Pen,101,UPI,8,$18.50 ,4/9/2021 14:35,Greece,Próchoma,samsclub.com,67-8930305,Y,
600,27-3155245,Averill Annis,Home Goods,Candles,701,UPI,5,$45.31 ,6/12/2021 15:10,Syria,Tadmur,costco.com,62-9570963,Y,
601,96-3251088,Somerset Miskelly,Health & Beauty,Shampoo,802,UPI,8,$80.40 ,1/28/2021 21:20,Malaysia,Kuala Lumpur,target.com,14-6458076,N,Who cares I'm a teapot
602,29-0090654,Becka Fretwell,Electronics,Cell Phone,5,Card,7,"$1,620.62 ",5/9/2021 13:19,United States,Beaufort,ebay.com,90-7560148,Y,
603,28-6927073,Garvey Worms,Electronics,Cell Phone,5,UPI,5,"$1,021.13 ",5/9/2021 15:06,Indonesia,Gempol,samsclub.com,45-0960179,N,Invalid Billing Address
604,42-8902959,Ernesto Kick,Baby Products,Diapers,901,Card,9,$48.34 ,6/9/2021 9:35,China,Gongfang,amazon.com,55-7930221,N,Invalid Card Number
605,72-1703869,Amy Venn,Outdoor Equipment,Tent,205,Internet Banking,7,$490.77 ,11/24/2021 19:59,Poland,Pszczyna,costco.com,18-3653290,Y,
606,52-2764558,Sascha Gonzalez,Office Supplies,Stapler,103,UPI,2,$11.56 ,0221-06-23 8:18:29,Bulgaria,Chirpan,walmart.com,26-1955813,Y,
607,44-8104928,Maryrose Muller,Grocery,Gallon of Milk,302,Internet Banking,4,$18.22 ,11/19/2021 7:42,United States,Dearborn,samsclub.com,66-6835797,N,Insufficient Funds
608,83-2365730,Gennifer Pasterfield,Electronics,Laptop,1,Wallet,1,$492.24 ,2/8/2021 4:03,Ukraine,Vil’nyans’k,samsclub.com,18-7569273,N,Invalid Card Number
609,93-0395403,Trudie Bayford,Electronics,Tablet,4,Wallet,3,$912.13 ,1/24/2021 8:29,United Kingdom,Twyford,walmart.com,35-7551473,Y,
610,31-7286522,Giff Fordyce,Automotive,Floor Mat,605,UPI,3,$47.67 ,3/2/2021 12:13,South Korea,Changwon,amazon.com,74-7980145,Y,
611,36-2727044,Ysabel Tacon,Clothing,Dress Shirt,401,Wallet,4,$164.42 ,6/16/2021 20:05,China,Puyang,samsclub.com,54-3550512,N,Invalid Billing Address
612,16-7019908,Kesley Oakenfull,Health & Beauty,Toothpaste,804,UPI,4,$22.99 ,11/16/2021 8:39,Poland,Cielądz,target.com,39-3775682,Y,
613,16-3925911,Ethelda Simounet,Home Goods,Rugs,705,Card,8,$107.89 ,3/24/2021 9:21,Thailand,Ron Phibun,walmart.com,67-9292142,Y,
614,44-5374891,Guillema Stitson,Grocery,Gallon of Milk,302,Card,8,$552.23 ,2/25/2021 15:43,Indonesia,Beringin,amazon.com,82-2640846,N,Invalid Billing Address
615,30-5405278,Harriett Doy,Automotive,Windshield Washer Fluid,602,Card,6,$82.05 ,5/26/2021 13:05,China,Yitang,walmart.com,71-0054782,Y,
616,27-6996077,Estele Trubshaw,Grocery,Gallon of Milk,302,Card,7,$48.91 ,1/3/2021 14:26,United States,Round Rock,samsclub.com,13-7262616,Y,
617,28-1566464,Glenn Bastone,Office Supplies,Stapler,103,Internet Banking,10,$53.03 ,3/5/2021 16:47,China,Fengcheng,alibaba.com,27-8129063,Y,
618,75-7472872,Doria Kemwal,Electronics,Tablet,4,UPI,2,"$1,200.82 ",2/24/2021 13:54,Tanzania,Nyangao,walmart.com,13-5138993,Y,
619,88-6396157,Jonathon Moreside,Entertainment,Movie/DVD/BlueRay,501,Card,4,$87.26 ,5/14/2021 19:48,Argentina,Aluminé,amazon.com,15-1884009,N,Can I pay with DogeCoin?
620,37-0313142,Mill Peek,Health & Beauty,Toothpaste,804,Card,7,$33.97 ,4/21/2021 12:29,Russia,Grebenskaya,samsclub.com,02-1110950,Y,
621,61-8878346,Henry Nathon,Health & Beauty,Shampoo,802,Wallet,2,$19.43 ,9/29/2021 9:14,Libya,Zawiya,amazon.com,53-2193534,Y,
622,17-8750181,Ulrick Iliff,Clothing,Jeans,402,Wallet,1,$39.09 ,11/27/2021 19:22,Brazil,Petrópolis,walmart.com,36-7490932,N,Insufficient Funds
623,77-0436116,Morrie Gairdner,Baby Products,Diapers,901,Wallet,1,$15.02 ,11/19/2021 1:45,Ukraine,Zhashkiv,samsclub.com,94-9124529,Y,
624,71-2989133,Else Latek,Entertainment,Video Game,503,Internet Banking,10,$690.38 ,10/27/2021 16:49,Denmark,København,ebay.com,34-6129559,N,Invalid Expiration Date
625,03-6792120,Constantine Roswarne,Office Supplies,Ream of Paper,102,Wallet,9,$98.92 ,10/27/2021 21:29,Indonesia,Ciangir,costco.com,52-9137064,Y,
626,38-0547755,Malinde Smaleman,Office Supplies,Pen,101,UPI,7,$16.16 ,9/10/2021 19:28,United States,Springfield,walmart.com,22-3182535,Y,
627,97-5331183,Barnabe Philipps,Grocery,Chicken Breast,301,UPI,10,$65.52 ,10/26/2021 3:21,China,Bantian,walmart.com,28-4666943,Y,
628,92-4113205,Kermit Beevis,Electronics,TV,1.11111E+13,Wallet,4,$874.25 ,12/25/2021 16:22,Brazil,Santa Cruz,ebay.com,11-1989285,Y,
629,45-2301538,Rebeka Witherdon,Baby Products,Baby Wipes,904,Internet Banking,6,$36.92 ,1/12/2021 0:43,Philippines,Santa Catalina,samsclub.com,23-1792086,Y,
630,22-0350499,Crosby Morgon,Clothing,Suit Jacket,403,Card,5,$553.74 ,11/28/2021 12:34,Guatemala,Lívingston,walmart.com,35-4461131,Y,
631,96-3277082,Emmanuel Yarrington,Clothing,Shoes,405,Internet Banking,6,$489.30 ,12/12/2021 14:56,Russia,Alpatovo,ebay.com,87-4982887,Y,
632,39-2815224,Juanita Creeghan,Outdoor Equipment,Baseball Bat,201,Card,10,$985.68 ,2/13/2021 21:14,Spain,Lleida,costco.com,54-5630407,N,Invalid CVV
633,43-2827600,Harbert Paladini,Entertainment,Dominoes,504,Card,2,$28.03 ,9/19/2021 14:34,China,Batou,costco.com,04-5215810,Y,
634,47-1631968,Rae Allewell,Outdoor Equipment,Baseball Bat,201,Internet Banking,9,$920.33 ,6/11/2021 14:41,China,Gucun,amazon.com,33-3415704,Y,
635,17-4962782,Huntley Forestall,Grocery,Bread,305,Bezos Bucks,10,$32.78 ,7/15/2021 23:58,Portugal,Ribaldeira,costco.com,55-7955529,N,Invalid Expiration Date
636,20-0530697,Rafferty Arnowicz,Baby Products,Stroller,903,Card,7,$247.67 ,8/5/2021 14:03,China,Lengshuijing,alibaba.com,84-5661253,Y,
637,65-2084755,Marcos Affleck,Outdoor Equipment,Baseball Bat,201,Card,2,$155.86 ,2/11/2021 2:56,China,Helang,alibaba.com,81-2312709,Y,
638,45-2932089,Jourdan Bowering,Health & Beauty,Face Lotion,801,UPI,3,$27.75 ,12/1/2021 3:27,Croatia,Sigetec,costco.com,08-6380980,Y,
639,49-9637044,Edik Harsnipe,Baby Products,Diapers,901,Card,5,$47.43 ,9/29/2021 7:06,Indonesia,Teminabuan,costco.com,38-8356925,N,Invalid CVV
640,58-4731307,Dominic Bescoby,Office Supplies,Binder,105,Wallet,3,$24.95 ,3/8/2021 15:31,Canada,Sarnia,samsclub.com,18-1294365,Y,
641,88-6155752,Danya Dunsmore,Office Supplies,Pen,101,UPI,8,$20.47 ,12/28/2021 0:46,Azerbaijan,Xaçmaz,ebay.com,29-9989082,N,Invalid CVV
642,70-5965291,Kelvin Eilhersen,Outdoor Equipment,Tent,205,Card,10,$630.07 ,6/19/2021 8:18,Indonesia,Batangan,tiktok.com,24-0415159,Y,
643,18-0907175,Zachary Sievewright,Automotive,Engine Oil,601,UPI,10,$287.55 ,8/23/2021 16:55,France,Mont-de-Marsan,costco.com,08-6382240,Y,
644,91-9612572,Marysa Readwing,Home Goods,Rugs,705,Card,10,$429.27 ,10/30/2021 5:22,Nigeria,Yajiwa,target.com,28-9856205,Y,
645,19-9898332,Ginger Hanney,Automotive,Power Steering Fluid,603,UPI,9,$205.85 ,3/11/2021 16:50,China,Fuxing,amazon.com,06-4403171,Y,
646,37-6035200,Thaddeus Penwell,Office Supplies,Stapler,103,Internet Banking,1,$6.98 ,5/13/2021 13:29,China,Fusheng,samsclub.com,12-6354202,Y,
647,39-3001819,Rosabel Currao,Outdoor Equipment,Hatchet,203,Wallet,6,$115.62 ,10/23/2021 23:27,Nigeria,Wawa,ebay.com,13-0346522,N,Invalid Card Number
648,53-1810895,Erin Marchington,Outdoor Equipment,Watering Can,204,Card,2,$12.54 ,12/30/2021 13:00,China,Baisha,alibaba.com,27-7507230,Y,
